0.184	0.184	0.184	0.184	0.184	0.026449	0	0	0	0	0	0
0.184	0.184	0.184	0.184	0.026449	0.029062	0	0	0	0	0	0
0.184	0.184	0.184	0.026449	0.029062	0.032019	0	0	0	0	0	0
0.184	0.184	0.026449	0.029062	0.032019	0.034957	0	0	0	0	0	0
0.184	0.026449	0.029062	0.032019	0.034957	0.039656	0	0	0	0	0	-0.984583
0.026449	0.029062	0.032019	0.034957	0.039656	0.045966	0	0	0	0	-0.984583	0.243055
0.029062	0.032019	0.034957	0.039656	0.045966	0.050271	0	0	0	-0.984583	0.243055	-0.830162
0.032019	0.034957	0.039656	0.045966	0.050271	0.05036	0	0	-0.984583	0.243055	-0.830162	-0.54312
0.034957	0.039656	0.045966	0.050271	0.05036	0.051706	0	-0.984583	0.243055	-0.830162	-0.54312	0.275752
0.039656	0.045966	0.050271	0.05036	0.051706	0.057749	-0.984583	0.243055	-0.830162	-0.54312	0.275752	0.301977
0.045966	0.050271	0.05036	0.051706	0.057749	0.064734	0.243055	-0.830162	-0.54312	0.275752	0.301977	0.765052
0.050271	0.05036	0.051706	0.057749	0.064734	0.070373	-0.830162	-0.54312	0.275752	0.301977	0.765052	-0.447191
0.05036	0.051706	0.057749	0.064734	0.070373	0.068045	-0.54312	0.275752	0.301977	0.765052	-0.447191	0.978057
0.051706	0.057749	0.064734	0.070373	0.068045	0.063818	0.275752	0.301977	0.765052	-0.447191	0.978057	-0.276862
0.057749	0.064734	0.070373	0.068045	0.063818	0.058163	0.301977	0.765052	-0.447191	0.978057	-0.276862	0.687332
0.064734	0.070373	0.068045	0.063818	0.058163	0.055548	0.765052	-0.447191	0.978057	-0.276862	0.687332	0.794849
0.070373	0.068045	0.063818	0.058163	0.055548	0.053645	-0.447191	0.978057	-0.276862	0.687332	0.794849	0.897845
0.068045	0.063818	0.058163	0.055548	0.053645	0.060002	0.978057	-0.276862	0.687332	0.794849	0.897845	-0.706424
0.063818	0.058163	0.055548	0.053645	0.060002	0.067213	-0.276862	0.687332	0.794849	0.897845	-0.706424	0.292819
0.058163	0.055548	0.053645	0.060002	0.067213	0.077161	0.687332	0.794849	0.897845	-0.706424	0.292819	0.294899
0.055548	0.053645	0.060002	0.067213	0.077161	0.083807	0.794849	0.897845	-0.706424	0.292819	0.294899	0.651578
0.053645	0.060002	0.067213	0.077161	0.083807	0.081755	0.897845	-0.706424	0.292819	0.294899	0.651578	-0.580714
0.060002	0.067213	0.077161	0.083807	0.081755	0.07662	-0.706424	0.292819	0.294899	0.651578	-0.580714	0.185552
0.067213	0.077161	0.083807	0.081755	0.07662	0.070335	0.292819	0.294899	0.651578	-0.580714	0.185552	-0.811475
0.077161	0.083807	0.081755	0.07662	0.070335	0.068929	0.294899	0.651578	-0.580714	0.185552	-0.811475	-0.415384
0.083807	0.081755	0.07662	0.070335	0.068929	0.077062	0.651578	-0.580714	0.185552	-0.811475	-0.415384	0.477003
0.081755	0.07662	0.070335	0.068929	0.077062	0.081091	-0.580714	0.185552	-0.811475	-0.415384	0.477003	-0.782547
0.07662	0.070335	0.068929	0.077062	0.081091	0.080222	0.185552	-0.811475	-0.415384	0.477003	-0.782547	-0.590383
0.070335	0.068929	0.077062	0.081091	0.080222	0.073109	-0.811475	-0.415384	0.477003	-0.782547	-0.590383	-0.777665
0.068929	0.077062	0.081091	0.080222	0.073109	0.062928	-0.415384	0.477003	-0.782547	-0.590383	-0.777665	0.991692
0.077062	0.081091	0.080222	0.073109	0.062928	0.053936	0.477003	-0.782547	-0.590383	-0.777665	0.991692	-0.467966
0.081091	0.080222	0.073109	0.062928	0.053936	0.056807	-0.782547	-0.590383	-0.777665	0.991692	-0.467966	0.947305
0.080222	0.073109	0.062928	0.053936	0.056807	0.052161	-0.590383	-0.777665	0.991692	-0.467966	0.947305	0.776059
0.073109	0.062928	0.053936	0.056807	0.052161	0.052214	-0.777665	0.991692	-0.467966	0.947305	0.776059	-0.596818
0.062928	0.053936	0.056807	0.052161	0.052214	0.048536	0.991692	-0.467966	0.947305	0.776059	-0.596818	-0.0632864
0.053936	0.056807	0.052161	0.052214	0.048536	0.040096	-0.467966	0.947305	0.776059	-0.596818	-0.0632864	-0.622886
0.056807	0.052161	0.052214	0.048536	0.040096	0.042574	0.947305	0.776059	-0.596818	-0.0632864	-0.622886	-0.763966
0.052161	0.052214	0.048536	0.040096	0.042574	0.064536	0.776059	-0.596818	-0.0632864	-0.622886	-0.763966	-0.590293
0.052214	0.048536	0.040096	0.042574	0.064536	0.06511	-0.596818	-0.0632864	-0.622886	-0.763966	-0.590293	0.672568
0.048536	0.040096	0.042574	0.064536	0.06511	0.073028	-0.0632864	-0.622886	-0.763966	-0.590293	0.672568	0.882891
0.040096	0.042574	0.064536	0.06511	0.073028	0.073071	-0.622886	-0.763966	-0.590293	0.672568	0.882891	-0.911265
0.042574	0.064536	0.06511	0.073028	0.073071	0.054249	-0.763966	-0.590293	0.672568	0.882891	-0.911265	-0.393149
0.064536	0.06511	0.073028	0.073071	0.054249	0.043924	-0.590293	0.672568	0.882891	-0.911265	-0.393149	0.389706
0.06511	0.073028	0.073071	0.054249	0.043924	0.017985	0.672568	0.882891	-0.911265	-0.393149	0.389706	-0.498303
0.073028	0.073071	0.054249	0.043924	0.017985	-0.013985	0.882891	-0.911265	-0.393149	0.389706	-0.498303	-0.850776
0.073071	0.054249	0.043924	0.017985	-0.013985	-0.016817	-0.911265	-0.393149	0.389706	-0.498303	-0.850776	0.521708
0.054249	0.043924	0.017985	-0.013985	-0.016817	-0.028212	-0.393149	0.389706	-0.498303	-0.850776	0.521708	-0.72007
0.043924	0.017985	-0.013985	-0.016817	-0.028212	-0.037952	0.389706	-0.498303	-0.850776	0.521708	-0.72007	0.111136
0.017985	-0.013985	-0.016817	-0.028212	-0.037952	-0.055197	-0.498303	-0.850776	0.521708	-0.72007	0.111136	0.709895
-0.013985	-0.016817	-0.028212	-0.037952	-0.055197	-0.037931	-0.850776	0.521708	-0.72007	0.111136	0.709895	0.124868
-0.016817	-0.028212	-0.037952	-0.055197	-0.037931	-0.047863	0.521708	-0.72007	0.111136	0.709895	0.124868	0.212399
-0.028212	-0.037952	-0.055197	-0.037931	-0.047863	-0.064515	-0.72007	0.111136	0.709895	0.124868	0.212399	0.2349
-0.037952	-0.055197	-0.037931	-0.047863	-0.064515	-0.070211	0.111136	0.709895	0.124868	0.212399	0.2349	-0.701617
-0.055197	-0.037931	-0.047863	-0.064515	-0.070211	-0.071397	0.709895	0.124868	0.212399	0.2349	-0.701617	-0.12998
-0.037931	-0.047863	-0.064515	-0.070211	-0.071397	-0.072395	0.124868	0.212399	0.2349	-0.701617	-0.12998	-0.757161
-0.047863	-0.064515	-0.070211	-0.071397	-0.072395	-0.072429	0.212399	0.2349	-0.701617	-0.12998	-0.757161	-0.771866
-0.064515	-0.070211	-0.071397	-0.072395	-0.072429	-0.071004	0.2349	-0.701617	-0.12998	-0.757161	-0.771866	-0.887195
-0.070211	-0.071397	-0.072395	-0.072429	-0.071004	-0.070673	-0.701617	-0.12998	-0.757161	-0.771866	-0.887195	-0.362239
-0.071397	-0.072395	-0.072429	-0.071004	-0.070673	-0.078264	-0.12998	-0.757161	-0.771866	-0.887195	-0.362239	0.851454
-0.072395	-0.072429	-0.071004	-0.070673	-0.078264	-0.117272	-0.757161	-0.771866	-0.887195	-0.362239	0.851454	0.114552
-0.072429	-0.071004	-0.070673	-0.078264	-0.117272	-0.12577	-0.771866	-0.887195	-0.362239	0.851454	0.114552	0.632848
-0.071004	-0.070673	-0.078264	-0.117272	-0.12577	-0.140627	-0.887195	-0.362239	0.851454	0.114552	0.632848	-0.318064
-0.070673	-0.078264	-0.117272	-0.12577	-0.140627	-0.138562	-0.362239	0.851454	0.114552	0.632848	-0.318064	-0.894727
-0.078264	-0.117272	-0.12577	-0.140627	-0.138562	-0.127252	0.851454	0.114552	0.632848	-0.318064	-0.894727	0.968768
-0.117272	-0.12577	-0.140627	-0.138562	-0.127252	-0.134159	0.114552	0.632848	-0.318064	-0.894727	0.968768	0.30739
-0.12577	-0.140627	-0.138562	-0.127252	-0.134159	-0.107656	0.632848	-0.318064	-0.894727	0.968768	0.30739	-0.538224
-0.140627	-0.138562	-0.127252	-0.134159	-0.107656	-0.097951	-0.318064	-0.894727	0.968768	0.30739	-0.538224	-0.404382
-0.138562	-0.127252	-0.134159	-0.107656	-0.097951	-0.165512	-0.894727	0.968768	0.30739	-0.538224	-0.404382	0.968223
-0.127252	-0.134159	-0.107656	-0.097951	-0.165512	-0.175889	0.968768	0.30739	-0.538224	-0.404382	0.968223	0.341282
-0.134159	-0.107656	-0.097951	-0.165512	-0.175889	-0.178777	0.30739	-0.538224	-0.404382	0.968223	0.341282	-0.135049
-0.107656	-0.097951	-0.165512	-0.175889	-0.178777	-0.184046	-0.538224	-0.404382	0.968223	0.341282	-0.135049	0.591154
-0.097951	-0.165512	-0.175889	-0.178777	-0.184046	-0.198656	-0.404382	0.968223	0.341282	-0.135049	0.591154	0.915695
-0.165512	-0.175889	-0.178777	-0.184046	-0.198656	-0.193179	0.968223	0.341282	-0.135049	0.591154	0.915695	0.928069
-0.175889	-0.178777	-0.184046	-0.198656	-0.193179	-0.201002	0.341282	-0.135049	0.591154	0.915695	0.928069	0.206469
-0.178777	-0.184046	-0.198656	-0.193179	-0.201002	-0.186395	-0.135049	0.591154	0.915695	0.928069	0.206469	0.692915
-0.184046	-0.198656	-0.193179	-0.201002	-0.186395	-0.178346	0.591154	0.915695	0.928069	0.206469	0.692915	0.780201
-0.198656	-0.193179	-0.201002	-0.186395	-0.178346	-0.180053	0.915695	0.928069	0.206469	0.692915	0.780201	-0.0427193
-0.193179	-0.201002	-0.186395	-0.178346	-0.180053	-0.177404	0.928069	0.206469	0.692915	0.780201	-0.0427193	0.238541
-0.201002	-0.186395	-0.178346	-0.180053	-0.177404	-0.193691	0.206469	0.692915	0.780201	-0.0427193	0.238541	-0.744791
-0.186395	-0.178346	-0.180053	-0.177404	-0.193691	-0.194384	0.692915	0.780201	-0.0427193	0.238541	-0.744791	-0.122278
-0.178346	-0.180053	-0.177404	-0.193691	-0.194384	-0.193041	0.780201	-0.0427193	0.238541	-0.744791	-0.122278	-0.699055
-0.180053	-0.177404	-0.193691	-0.194384	-0.193041	-0.178705	-0.0427193	0.238541	-0.744791	-0.122278	-0.699055	-0.917611
-0.177404	-0.193691	-0.194384	-0.193041	-0.178705	-0.169297	0.238541	-0.744791	-0.122278	-0.699055	-0.917611	0.0361742
-0.193691	-0.194384	-0.193041	-0.178705	-0.169297	-0.163347	-0.744791	-0.122278	-0.699055	-0.917611	0.0361742	0.790562
-0.194384	-0.193041	-0.178705	-0.169297	-0.163347	-0.160059	-0.122278	-0.699055	-0.917611	0.0361742	0.790562	-0.111145
-0.193041	-0.178705	-0.169297	-0.163347	-0.160059	-0.172771	-0.699055	-0.917611	0.0361742	0.790562	-0.111145	0.961578
-0.178705	-0.169297	-0.163347	-0.160059	-0.172771	-0.173613	-0.917611	0.0361742	0.790562	-0.111145	0.961578	0.748597
-0.169297	-0.163347	-0.160059	-0.172771	-0.173613	-0.198184	0.0361742	0.790562	-0.111145	0.961578	0.748597	-0.816032
-0.163347	-0.160059	-0.172771	-0.173613	-0.198184	-0.213344	0.790562	-0.111145	0.961578	0.748597	-0.816032	-0.56927
-0.160059	-0.172771	-0.173613	-0.198184	-0.213344	-0.204742	-0.111145	0.961578	0.748597	-0.816032	-0.56927	0.45619
-0.172771	-0.173613	-0.198184	-0.213344	-0.204742	-0.207443	0.961578	0.748597	-0.816032	-0.56927	0.45619	0.711457
-0.173613	-0.198184	-0.213344	-0.204742	-0.207443	-0.192172	0.748597	-0.816032	-0.56927	0.45619	0.711457	0.449409
-0.198184	-0.213344	-0.204742	-0.207443	-0.192172	-0.178862	-0.816032	-0.56927	0.45619	0.711457	0.449409	0.698528
-0.213344	-0.204742	-0.207443	-0.192172	-0.178862	-0.167238	-0.56927	0.45619	0.711457	0.449409	0.698528	0.731292
-0.204742	-0.207443	-0.192172	-0.178862	-0.167238	-0.156192	0.45619	0.711457	0.449409	0.698528	0.731292	0.895259
-0.207443	-0.192172	-0.178862	-0.167238	-0.156192	-0.186073	0.711457	0.449409	0.698528	0.731292	0.895259	0.516335
-0.192172	-0.178862	-0.167238	-0.156192	-0.186073	-0.199451	0.449409	0.698528	0.731292	0.895259	0.516335	0.948513
-0.178862	-0.167238	-0.156192	-0.186073	-0.199451	-0.19641	0.698528	0.731292	0.895259	0.516335	0.948513	0.0927657
-0.167238	-0.156192	-0.186073	-0.199451	-0.19641	-0.178447	0.731292	0.895259	0.516335	0.948513	0.0927657	0.649335
-0.156192	-0.186073	-0.199451	-0.19641	-0.178447	-0.159745	0.895259	0.516335	0.948513	0.0927657	0.649335	0.362144
-0.186073	-0.199451	-0.19641	-0.178447	-0.159745	-0.149464	0.516335	0.948513	0.0927657	0.649335	0.362144	0.538841
-0.199451	-0.19641	-0.178447	-0.159745	-0.149464	-0.14295	0.948513	0.0927657	0.649335	0.362144	0.538841	0.0181992
-0.19641	-0.178447	-0.159745	-0.149464	-0.14295	-0.14198	0.0927657	0.649335	0.362144	0.538841	0.0181992	0.200995
-0.178447	-0.159745	-0.149464	-0.14295	-0.14198	-0.14435	0.649335	0.362144	0.538841	0.0181992	0.200995	-0.0358948
-0.159745	-0.149464	-0.14295	-0.14198	-0.14435	-0.139637	0.362144	0.538841	0.0181992	0.200995	-0.0358948	-0.407396
-0.149464	-0.14295	-0.14198	-0.14435	-0.139637	-0.134634	0.538841	0.0181992	0.200995	-0.0358948	-0.407396	0.755371
-0.14295	-0.14198	-0.14435	-0.139637	-0.134634	-0.129805	0.0181992	0.200995	-0.0358948	-0.407396	0.755371	0.656686
-0.14198	-0.14435	-0.139637	-0.134634	-0.129805	-0.123466	0.200995	-0.0358948	-0.407396	0.755371	0.656686	-0.0272008
-0.14435	-0.139637	-0.134634	-0.129805	-0.123466	-0.111724	-0.0358948	-0.407396	0.755371	0.656686	-0.0272008	0.89273
-0.139637	-0.134634	-0.129805	-0.123466	-0.111724	-0.097589	-0.407396	0.755371	0.656686	-0.0272008	0.89273	0.30895
-0.134634	-0.129805	-0.123466	-0.111724	-0.097589	-0.079172	0.755371	0.656686	-0.0272008	0.89273	0.30895	0.313106
-0.129805	-0.123466	-0.111724	-0.097589	-0.079172	-0.059341	0.656686	-0.0272008	0.89273	0.30895	0.313106	0.984193
-0.123466	-0.111724	-0.097589	-0.079172	-0.059341	-0.046455	-0.0272008	0.89273	0.30895	0.313106	0.984193	-0.575992
-0.111724	-0.097589	-0.079172	-0.059341	-0.046455	-0.041506	0.89273	0.30895	0.313106	0.984193	-0.575992	-0.753695
-0.097589	-0.079172	-0.059341	-0.046455	-0.041506	-0.037745	0.30895	0.313106	0.984193	-0.575992	-0.753695	0.960287
-0.079172	-0.059341	-0.046455	-0.041506	-0.037745	-0.034658	0.313106	0.984193	-0.575992	-0.753695	0.960287	-0.388466
-0.059341	-0.046455	-0.041506	-0.037745	-0.034658	-0.025686	0.984193	-0.575992	-0.753695	0.960287	-0.388466	-0.0678293
-0.046455	-0.041506	-0.037745	-0.034658	-0.025686	-0.010493	-0.575992	-0.753695	0.960287	-0.388466	-0.0678293	-0.213434
-0.041506	-0.037745	-0.034658	-0.025686	-0.010493	0.008598	-0.753695	0.960287	-0.388466	-0.0678293	-0.213434	-0.1681
-0.037745	-0.034658	-0.025686	-0.010493	0.008598	0.014711	0.960287	-0.388466	-0.0678293	-0.213434	-0.1681	0.764892
-0.034658	-0.025686	-0.010493	0.008598	0.014711	0.021316	-0.388466	-0.0678293	-0.213434	-0.1681	0.764892	-0.829034
-0.025686	-0.010493	0.008598	0.014711	0.021316	0.03987	-0.0678293	-0.213434	-0.1681	0.764892	-0.829034	0.728565
-0.010493	0.008598	0.014711	0.021316	0.03987	0.053438	-0.213434	-0.1681	0.764892	-0.829034	0.728565	-0.274957
0.008598	0.014711	0.021316	0.03987	0.053438	0.060239	-0.1681	0.764892	-0.829034	0.728565	-0.274957	0.182866
0.014711	0.021316	0.03987	0.053438	0.060239	0.065612	0.764892	-0.829034	0.728565	-0.274957	0.182866	0.405455
0.021316	0.03987	0.053438	0.060239	0.065612	0.069389	-0.829034	0.728565	-0.274957	0.182866	0.405455	-0.594238
0.03987	0.053438	0.060239	0.065612	0.069389	0.071306	0.728565	-0.274957	0.182866	0.405455	-0.594238	0.3171
0.053438	0.060239	0.065612	0.069389	0.071306	0.072521	-0.274957	0.182866	0.405455	-0.594238	0.3171	0.98018
0.060239	0.065612	0.069389	0.071306	0.072521	0.075926	0.182866	0.405455	-0.594238	0.3171	0.98018	0.466913
0.065612	0.069389	0.071306	0.072521	0.075926	0.078477	0.405455	-0.594238	0.3171	0.98018	0.466913	0.814453
0.069389	0.071306	0.072521	0.075926	0.078477	0.0856698	-0.594238	0.3171	0.98018	0.466913	0.814453	0.834934
0.071306	0.072521	0.075926	0.078477	0.0856698	0.0933872	0.3171	0.98018	0.466913	0.814453	0.834934	-0.0736723
0.072521	0.075926	0.078477	0.0856698	0.0933872	0.0968497	0.98018	0.466913	0.814453	0.834934	-0.0736723	-0.94428
0.075926	0.078477	0.0856698	0.0933872	0.0968497	0.0964474	0.466913	0.814453	0.834934	-0.0736723	-0.94428	-0.099729
0.078477	0.0856698	0.0933872	0.0968497	0.0964474	0.0952577	0.814453	0.834934	-0.0736723	-0.94428	-0.099729	0.463565
0.0856698	0.0933872	0.0968497	0.0964474	0.0952577	0.1119857	0.834934	-0.0736723	-0.94428	-0.099729	0.463565	-0.687877
