0.147	0.147	0.147	0.147	0.147	0.016925	0	0	0	0	0	0
0.147	0.147	0.147	0.147	0.016925	0.015347	0	0	0	0	0	0
0.147	0.147	0.147	0.016925	0.015347	0.010988	0	0	0	0	0	0
0.147	0.147	0.016925	0.015347	0.010988	-0.005859	0	0	0	0	0	0
0.147	0.016925	0.015347	0.010988	-0.005859	-0.012744	0	0	0	0	0	-0.157878
0.016925	0.015347	0.010988	-0.005859	-0.012744	-0.007808	0	0	0	0	-0.157878	-0.246318
0.015347	0.010988	-0.005859	-0.012744	-0.007808	0.011402	0	0	0	-0.157878	-0.246318	-0.885052
0.010988	-0.005859	-0.012744	-0.007808	0.011402	0.021997	0	0	-0.157878	-0.246318	-0.885052	0.720298
-0.005859	-0.012744	-0.007808	0.011402	0.021997	0.033838	0	-0.157878	-0.246318	-0.885052	0.720298	0.414485
-0.012744	-0.007808	0.011402	0.021997	0.033838	0.044992	-0.157878	-0.246318	-0.885052	0.720298	0.414485	-0.807043
-0.007808	0.011402	0.021997	0.033838	0.044992	0.044882	-0.246318	-0.885052	0.720298	0.414485	-0.807043	0.140432
0.011402	0.021997	0.033838	0.044992	0.044882	0.045575	-0.885052	0.720298	0.414485	-0.807043	0.140432	-0.437923
0.021997	0.033838	0.044992	0.044882	0.045575	0.040985	0.720298	0.414485	-0.807043	0.140432	-0.437923	0.564778
0.033838	0.044992	0.044882	0.045575	0.040985	0.040398	0.414485	-0.807043	0.140432	-0.437923	0.564778	0.997325
0.044992	0.044882	0.045575	0.040985	0.040398	0.038388	-0.807043	0.140432	-0.437923	0.564778	0.997325	-0.377433
0.044882	0.045575	0.040985	0.040398	0.038388	0.035338	0.140432	-0.437923	0.564778	0.997325	-0.377433	-0.394757
0.045575	0.040985	0.040398	0.038388	0.035338	0.031277	-0.437923	0.564778	0.997325	-0.377433	-0.394757	-0.312186
0.040985	0.040398	0.038388	0.035338	0.031277	0.029923	0.564778	0.997325	-0.377433	-0.394757	-0.312186	0.655197
0.040398	0.038388	0.035338	0.031277	0.029923	0.02961	0.997325	-0.377433	-0.394757	-0.312186	0.655197	-0.139543
0.038388	0.035338	0.031277	0.029923	0.02961	0.035779	-0.377433	-0.394757	-0.312186	0.655197	-0.139543	-0.986093
0.035338	0.031277	0.029923	0.02961	0.035779	0.037449	-0.394757	-0.312186	0.655197	-0.139543	-0.986093	-0.371448
0.031277	0.029923	0.02961	0.035779	0.037449	0.031009	-0.312186	0.655197	-0.139543	-0.986093	-0.371448	0.300344
0.029923	0.02961	0.035779	0.037449	0.031009	0.015187	0.655197	-0.139543	-0.986093	-0.371448	0.300344	-0.672077
0.02961	0.035779	0.037449	0.031009	0.015187	0.005417	-0.139543	-0.986093	-0.371448	0.300344	-0.672077	-0.209289
0.035779	0.037449	0.031009	0.015187	0.005417	-0.000558	-0.986093	-0.371448	0.300344	-0.672077	-0.209289	0.89777
0.037449	0.031009	0.015187	0.005417	-0.000558	0.002789	-0.371448	0.300344	-0.672077	-0.209289	0.89777	0.903609
0.031009	0.015187	0.005417	-0.000558	0.002789	0.007451	0.300344	-0.672077	-0.209289	0.89777	0.903609	0.65411
0.015187	0.005417	-0.000558	0.002789	0.007451	0.00944	-0.672077	-0.209289	0.89777	0.903609	0.65411	-0.0555571
0.005417	-0.000558	0.002789	0.007451	0.00944	0.011345	-0.209289	0.89777	0.903609	0.65411	-0.0555571	0.352486
-0.000558	0.002789	0.007451	0.00944	0.011345	0.014494	0.89777	0.903609	0.65411	-0.0555571	0.352486	0.64363
0.002789	0.007451	0.00944	0.011345	0.014494	0.015139	0.903609	0.65411	-0.0555571	0.352486	0.64363	0.703169
0.007451	0.00944	0.011345	0.014494	0.015139	0.009522	0.65411	-0.0555571	0.352486	0.64363	0.703169	0.826966
0.00944	0.011345	0.014494	0.015139	0.009522	-0.005583	-0.0555571	0.352486	0.64363	0.703169	0.826966	-0.0313289
0.011345	0.014494	0.015139	0.009522	-0.005583	-0.011909	0.352486	0.64363	0.703169	0.826966	-0.0313289	0.35083
0.014494	0.015139	0.009522	-0.005583	-0.011909	-0.013906	0.64363	0.703169	0.826966	-0.0313289	0.35083	-0.0341567
0.015139	0.009522	-0.005583	-0.011909	-0.013906	-0.009908	0.703169	0.826966	-0.0313289	0.35083	-0.0341567	0.531707
0.009522	-0.005583	-0.011909	-0.013906	-0.009908	-0.005108	0.826966	-0.0313289	0.35083	-0.0341567	0.531707	-0.867675
-0.005583	-0.011909	-0.013906	-0.009908	-0.005108	-0.001683	-0.0313289	0.35083	-0.0341567	0.531707	-0.867675	-0.662105
-0.011909	-0.013906	-0.009908	-0.005108	-0.001683	7.2E-05	0.35083	-0.0341567	0.531707	-0.867675	-0.662105	0.852693
-0.013906	-0.009908	-0.005108	-0.001683	7.2E-05	-0.008613	-0.0341567	0.531707	-0.867675	-0.662105	0.852693	-0.797344
-0.009908	-0.005108	-0.001683	7.2E-05	-0.008613	-0.017673	0.531707	-0.867675	-0.662105	0.852693	-0.797344	-0.887726
-0.005108	-0.001683	7.2E-05	-0.008613	-0.017673	-0.025975	-0.867675	-0.662105	0.852693	-0.797344	-0.887726	-0.211336
-0.001683	7.2E-05	-0.008613	-0.017673	-0.025975	-0.034461	-0.662105	0.852693	-0.797344	-0.887726	-0.211336	-0.428048
