0	0	0	0	0	0.03403	0	0	0	0	0	0
0	0	0	0	0.03403	0.0381609	0	0	0	0	0	0
0	0	0	0.03403	0.0381609	0.0417982	0	0	0	0	0	0
0	0	0.03403	0.0381609	0.0417982	0.0421629	0	0	0	0	0	0
0	0.03403	0.0381609	0.0417982	0.0421629	0.0435376	0	0	0	0	0	0.598352
0.03403	0.0381609	0.0417982	0.0421629	0.0435376	0.0612502	0	0	0	0	0.598352	0.0255343
0.0381609	0.0417982	0.0421629	0.0435376	0.0612502	0.0653986	0	0	0	0.598352	0.0255343	0.423609
0.0417982	0.0421629	0.0435376	0.0612502	0.0653986	0.0677915	0	0	0.598352	0.0255343	0.423609	0.341788
0.0421629	0.0435376	0.0612502	0.0653986	0.0677915	0.0660873	0	0.598352	0.0255343	0.423609	0.341788	-0.180166
0.0435376	0.0612502	0.0653986	0.0677915	0.0660873	0.0906673	0.598352	0.0255343	0.423609	0.341788	-0.180166	0.106427
0.0612502	0.0653986	0.0677915	0.0660873	0.0906673	0.101078	0.0255343	0.423609	0.341788	-0.180166	0.106427	0.0491229
0.0653986	0.0677915	0.0660873	0.0906673	0.101078	0.101667	0.423609	0.341788	-0.180166	0.106427	0.0491229	-0.8536
0.0677915	0.0660873	0.0906673	0.101078	0.101667	0.0765863	0.341788	-0.180166	0.106427	0.0491229	-0.8536	0.395583
0.0660873	0.0906673	0.101078	0.101667	0.0765863	0.0849629	-0.180166	0.106427	0.0491229	-0.8536	0.395583	0.878125
0.0906673	0.101078	0.101667	0.0765863	0.0849629	0.091962	0.106427	0.0491229	-0.8536	0.395583	0.878125	0.896023
0.101078	0.101667	0.0765863	0.0849629	0.091962	0.0754408	0.0491229	-0.8536	0.395583	0.878125	0.896023	0.010868
0.101667	0.0765863	0.0849629	0.091962	0.0754408	0.0765924	-0.8536	0.395583	0.878125	0.896023	0.010868	-0.511361
0.0765863	0.0849629	0.091962	0.0754408	0.0765924	0.0846294	0.395583	0.878125	0.896023	0.010868	-0.511361	0.176396
0.0849629	0.091962	0.0754408	0.0765924	0.0846294	0.090436	0.878125	0.896023	0.010868	-0.511361	0.176396	-0.636522
0.091962	0.0754408	0.0765924	0.0846294	0.090436	0.0750681	0.896023	0.010868	-0.511361	0.176396	-0.636522	0.735848
0.0754408	0.0765924	0.0846294	0.090436	0.0750681	0.0792383	0.010868	-0.511361	0.176396	-0.636522	0.735848	0.938409
